,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
8674,18.8,31.8,23.8,5.8,10.0,43.0,13.0,22.0,79.0,22.0,1004.3,1003.4,1.0,5.0,23.2,30.1,1,0,0,1,0,1,0,0,0,0,0
1614,12.6,17.4,1.6,2.6,0.0,17.0,6.0,6.0,94.0,76.0,1030.1,1028.0,8.0,8.0,13.6,17.3,1,0,0,0,1,0,0,1,0,0,0
1639,8.5,24.8,0.0,3.6,10.0,24.0,2.0,7.0,64.0,30.0,1019.6,1014.5,3.0,2.0,15.4,24.5,0,0,0,0,1,0,0,1,0,0,0
3213,3.4,20.1,0.0,3.2,10.9,31.0,9.0,20.0,57.0,35.0,1028.1,1023.7,0.0,0.0,14.0,19.3,0,0,0,0,1,0,0,0,1,0,0
3955,13.3,28.6,0.0,11.4,13.0,57.0,22.0,15.0,55.0,21.0,1013.7,1011.1,0.0,0.0,16.8,27.7,0,0,0,1,0,0,0,0,1,0,0
5274,15.9,20.8,6.0,5.0,8.7,50.0,20.0,24.0,60.0,61.0,1022.6,1021.0,4.0,3.0,18.6,19.4,1,1,0,0,0,1,0,0,0,0,0
482,2.8,20.7,0.0,4.4,10.6,33.0,2.0,7.0,64.0,31.0,1018.2,1016.0,1.0,1.0,10.0,20.3,0,1,0,0,0,0,0,0,0,1,0
2676,12.1,22.4,0.2,11.4,9.3,54.0,13.0,35.0,72.0,42.0,1023.5,1023.9,7.0,3.0,14.3,21.8,0,0,0,1,0,0,0,0,0,1,0
11543,10.7,17.9,0.0,4.2,2.5,37.0,17.0,22.0,73.0,69.0,1025.0,1025.1,8.0,8.0,15.2,17.5,0,1,0,0,0,0,0,0,0,1,0
66,11.9,23.8,0.0,5.6,10.7,24.0,9.0,7.0,56.0,41.0,1015.3,1012.3,1.0,1.0,18.1,22.5,0,0,1,0,0,0,0,1,0,0,0
601,18.2,28.2,0.0,6.8,9.0,50.0,13.0,35.0,67.0,68.0,1016.3,1012.8,1.0,1.0,24.0,25.9,0,1,0,0,0,1,0,0,0,0,0
5098,19.3,29.0,0.0,4.0,8.7,22.0,15.0,15.0,76.0,65.0,1012.2,1009.7,6.0,1.0,24.6,27.8,0,1,0,0,0,0,0,1,0,0,0
2968,16.0,29.9,0.0,7.6,10.6,33.0,20.0,9.0,56.0,36.0,1020.7,1015.5,0.0,5.0,22.4,28.9,0,1,0,0,0,1,0,0,0,0,0
8214,17.2,27.0,0.0,8.8,8.3,57.0,7.0,28.0,72.0,51.0,1019.2,1012.0,7.0,2.0,18.5,24.7,0,0,1,0,0,1,0,0,0,0,0
3764,18.6,39.9,0.0,8.0,13.3,50.0,13.0,7.0,45.0,21.0,1010.0,1007.2,0.0,0.0,28.7,39.5,0,0,0,1,0,0,0,0,0,0,1
5968,20.4,39.4,0.0,16.6,12.7,43.0,28.0,9.0,53.0,18.0,1020.1,1017.8,0.0,0.0,23.5,37.2,0,0,0,1,0,0,0,0,1,0,0
6406,23.4,31.6,0.2,9.6,11.1,43.0,24.0,33.0,58.0,50.0,1011.3,1008.8,2.0,2.0,29.0,31.0,0,0,0,1,0,0,0,1,0,0,0
13784,9.1,14.4,1.4,1.4,4.9,30.0,9.0,13.0,76.0,65.0,1032.5,1032.5,3.0,6.0,10.6,13.7,1,0,0,0,1,0,0,0,0,1,0
7072,9.4,21.3,0.0,4.6,10.0,31.0,19.0,13.0,62.0,36.0,1019.5,1015.4,1.0,5.0,14.6,20.5,0,1,0,0,0,1,0,0,0,0,0
2859,20.1,24.8,7.0,6.6,5.7,41.0,13.0,15.0,89.0,91.0,1013.8,1013.1,7.0,7.0,20.6,19.7,1,0,0,1,0,1,0,0,0,0,0
7676,7.5,22.1,0.0,5.2,10.6,39.0,22.0,22.0,66.0,30.0,1030.1,1026.0,0.0,0.0,12.3,21.3,0,1,0,0,0,0,0,0,0,1,0
1792,20.4,28.6,0.2,8.2,4.9,31.0,9.0,13.0,66.0,41.0,1020.9,1018.7,8.0,7.0,23.6,27.1,0,0,0,1,0,0,0,1,0,0,0
1916,21.2,33.3,0.0,6.2,11.7,46.0,22.0,22.0,57.0,31.0,1014.9,1012.2,6.0,5.0,24.5,32.7,0,0,0,1,0,1,0,0,0,0,0
4018,5.7,13.5,0.8,4.2,6.7,59.0,35.0,46.0,62.0,68.0,1007.5,1007.9,6.0,7.0,9.7,10.7,0,0,0,0,1,0,0,0,0,1,0
3482,11.3,28.5,0.0,5.0,8.6,31.0,2.0,15.0,59.0,29.0,1009.0,1006.3,4.0,7.0,17.5,27.4,0,0,0,1,0,0,0,0,0,1,0
7821,4.2,17.8,0.0,4.8,7.9,33.0,13.0,15.0,52.0,31.0,1020.8,1017.2,3.0,0.0,12.3,17.2,0,0,1,0,0,0,0,0,0,1,0
2516,16.4,28.0,1.0,5.0,1.7,65.0,15.0,37.0,39.0,96.0,1003.9,1008.5,8.0,8.0,26.1,16.4,0,1,0,0,0,0,0,0,1,0,0
3827,20.4,25.8,0.0,6.0,12.4,31.0,13.0,19.0,84.0,71.0,1014.5,1013.6,3.0,1.0,23.3,24.7,0,0,0,1,0,1,0,0,0,0,0
6959,7.6,14.0,0.6,4.8,8.3,59.0,17.0,41.0,49.0,46.0,1009.8,1009.9,4.0,7.0,9.6,11.8,0,0,0,0,1,0,0,0,0,1,0
4419,22.2,28.8,0.8,4.4,7.0,30.0,13.0,17.0,75.0,80.0,1016.6,1012.4,2.0,5.0,26.4,26.1,0,1,0,0,0,0,0,1,0,0,0
11745,17.0,32.3,0.0,10.4,7.2,28.0,15.0,9.0,80.0,46.0,1011.7,1009.6,8.0,2.0,20.2,31.4,0,0,0,1,0,0,0,0,0,1,0
5238,19.7,29.8,0.0,6.0,11.1,28.0,11.0,13.0,65.0,67.0,1017.6,1015.1,1.0,1.0,27.3,28.2,0,0,1,0,0,0,0,1,0,0,0
1351,6.8,10.9,13.4,2.4,0.0,33.0,17.0,7.0,93.0,95.0,1028.5,1024.8,8.0,8.0,7.0,8.1,1,0,0,0,1,0,1,0,0,0,0
10748,11.0,16.1,6.2,0.2,7.7,37.0,17.0,26.0,100.0,71.0,1016.4,1017.3,8.0,6.0,12.0,15.0,1,0,1,0,0,0,0,0,0,1,0
1941,8.6,19.5,5.4,4.4,11.1,37.0,19.0,22.0,46.0,41.0,1023.7,1021.5,4.0,2.0,15.4,18.6,1,0,1,0,0,0,0,0,0,0,1
6508,16.2,25.4,0.0,5.6,3.5,85.0,24.0,24.0,42.0,61.0,1005.9,1005.5,2.0,8.0,25.0,19.5,0,0,0,0,1,1,0,0,0,0,0
2794,16.9,20.9,1.8,20.2,2.3,44.0,20.0,28.0,74.0,59.0,1012.6,1014.0,7.0,7.0,18.4,20.0,1,0,0,1,0,0,0,0,0,1,0
7681,16.1,26.1,0.0,4.4,10.3,33.0,7.0,26.0,72.0,42.0,1025.9,1022.6,1.0,1.0,20.8,24.4,0,1,0,0,0,1,0,0,0,0,0
11033,13.6,26.3,0.4,1.6,1.6,57.0,9.0,20.0,74.0,48.0,1003.7,1002.4,8.0,8.0,19.0,25.3,0,0,1,0,0,0,0,0,0,1,0
3315,3.3,13.3,0.0,3.0,9.8,57.0,39.0,33.0,72.0,52.0,1019.4,1016.5,2.0,4.0,7.9,12.2,0,0,0,0,1,0,0,0,0,1,0
674,16.4,26.9,0.0,10.6,5.8,43.0,20.0,31.0,56.0,44.0,1010.1,1007.5,7.0,4.0,21.4,25.5,0,0,0,1,0,0,0,0,0,0,1
1054,8.2,19.8,0.0,3.8,9.2,31.0,13.0,20.0,73.0,39.0,1021.1,1018.0,6.0,1.0,14.4,19.4,0,0,0,0,1,0,1,0,0,0,0
10761,12.2,17.5,0.0,3.6,3.1,56.0,31.0,30.0,69.0,72.0,1019.7,1018.1,7.0,7.0,14.5,16.4,0,0,1,0,0,0,0,0,0,1,0
7038,24.4,34.2,0.0,8.8,10.0,41.0,13.0,26.0,57.0,52.0,1008.4,1006.1,6.0,6.0,30.7,31.5,0,0,0,1,0,0,0,1,0,0,0
1441,4.6,15.0,0.0,2.2,3.3,24.0,11.0,13.0,80.0,57.0,1025.8,1022.2,6.0,7.0,9.6,14.1,0,1,0,0,0,0,0,0,1,0,0
2407,25.8,32.3,0.4,4.8,4.6,39.0,13.0,24.0,89.0,65.0,1008.1,1005.2,7.0,7.0,27.2,30.9,0,0,0,1,0,0,1,0,0,0,0
2790,3.8,23.4,0.0,4.2,11.3,41.0,13.0,17.0,55.0,20.0,1027.5,1023.0,0.0,0.0,15.1,23.2,0,0,1,0,0,1,0,0,0,0,0
6364,11.5,18.7,0.0,1.8,4.1,41.0,22.0,22.0,74.0,53.0,1018.5,1016.3,4.0,7.0,13.5,17.5,0,1,0,0,0,0,0,0,0,1,0
6309,19.5,31.7,0.0,9.0,12.4,67.0,7.0,41.0,51.0,38.0,1013.8,1009.9,1.0,1.0,25.8,31.1,0,0,0,1,0,1,0,0,0,0,0
3972,23.3,30.5,10.2,6.8,4.6,39.0,20.0,17.0,84.0,66.0,1010.6,1006.4,7.0,7.0,24.7,29.1,1,0,0,1,0,0,0,1,0,0,0
1355,8.0,27.8,0.0,5.0,5.6,52.0,9.0,24.0,49.0,20.0,1009.7,1005.8,1.0,5.0,16.2,26.6,0,0,0,1,0,0,0,0,1,0,0
617,18.9,22.9,11.4,4.8,0.3,69.0,26.0,24.0,89.0,89.0,1017.7,1015.2,8.0,8.0,19.7,21.3,1,1,0,0,0,1,0,0,0,0,0
2650,9.2,24.0,0.0,4.0,9.8,15.0,7.0,6.0,59.0,38.0,1024.0,1019.4,1.0,1.0,14.7,22.8,0,0,0,0,1,0,0,1,0,0,0
1906,5.1,15.5,0.0,1.6,2.4,30.0,13.0,11.0,82.0,57.0,1025.7,1022.3,8.0,7.0,10.2,14.9,0,0,1,0,0,0,0,0,1,0,0
11227,7.4,13.7,1.6,2.0,0.3,20.0,9.0,11.0,97.0,67.0,1030.1,1026.9,8.0,8.0,9.6,13.3,1,0,0,0,1,0,0,0,0,1,0
2909,7.1,15.0,0.8,2.0,2.7,57.0,26.0,22.0,73.0,53.0,1006.7,1005.3,7.0,7.0,10.8,13.4,0,0,0,0,1,0,0,0,0,1,0
3830,14.2,28.7,0.0,4.8,10.4,33.0,11.0,15.0,81.0,41.0,1020.4,1017.1,8.0,1.0,17.8,27.4,0,0,0,1,0,0,0,0,0,1,0
7056,14.2,24.9,5.8,7.2,6.9,54.0,35.0,28.0,66.0,43.0,1012.1,1011.6,6.0,7.0,17.4,23.4,1,1,0,0,0,0,0,0,0,1,0
3245,18.8,31.5,0.0,6.4,10.9,39.0,19.0,13.0,55.0,31.0,1015.1,1011.3,7.0,3.0,24.3,31.0,0,0,0,0,1,0,1,0,0,0,0
6599,7.5,14.1,0.2,1.0,4.8,28.0,9.0,19.0,80.0,62.0,1029.0,1026.9,6.0,7.0,9.5,13.7,0,0,0,0,1,0,0,0,0,1,0
3992,24.5,33.6,0.0,7.6,11.3,33.0,15.0,24.0,64.0,46.0,1012.2,1008.1,1.0,2.0,28.9,31.9,0,0,1,0,0,0,1,0,0,0,0
1549,15.9,27.3,0.0,3.2,8.5,39.0,4.0,17.0,83.0,62.0,1018.8,1017.7,0.0,3.0,20.1,24.8,0,1,0,0,0,0,0,1,0,0,0
911,22.2,31.1,1.2,1.4,8.1,15.0,4.0,9.0,70.0,68.0,1005.1,1001.9,5.0,5.0,26.9,28.6,1,1,0,0,0,0,0,1,0,0,0
4072,20.9,30.9,0.0,7.2,8.5,39.0,17.0,30.0,68.0,53.0,1012.6,1008.6,6.0,6.0,26.2,29.5,0,1,0,0,0,0,0,1,0,0,0
6315,18.2,28.4,0.0,6.0,10.5,41.0,20.0,28.0,64.0,65.0,1017.3,1013.7,3.0,2.0,26.1,26.0,0,0,1,0,0,0,0,1,0,0,0
5605,3.6,18.0,0.0,4.4,8.0,20.0,7.0,4.0,81.0,48.0,1024.0,1020.3,1.0,2.0,10.0,17.5,0,0,0,0,1,0,0,0,0,0,1
2266,19.8,33.8,0.0,9.4,8.6,41.0,24.0,11.0,26.0,13.0,1014.7,1010.4,3.0,3.0,23.8,33.5,0,0,0,0,1,0,1,0,0,0,0
1413,18.0,31.5,0.0,7.0,9.8,43.0,26.0,11.0,61.0,31.0,1018.5,1013.8,1.0,1.0,21.2,31.1,0,1,0,0,0,0,0,0,0,0,1
1317,9.4,22.6,0.0,5.0,7.4,41.0,15.0,26.0,41.0,41.0,1014.4,1013.9,5.0,6.0,19.6,20.8,0,0,1,0,0,0,0,0,0,0,1
9090,10.9,23.5,0.0,4.6,6.3,30.0,15.0,13.0,73.0,26.0,1027.7,1023.9,7.0,6.0,14.8,22.4,0,0,1,0,0,0,0,0,0,1,0
7032,24.6,32.8,0.0,13.6,3.5,57.0,26.0,31.0,59.0,54.0,1012.2,1010.4,7.0,7.0,28.7,30.1,0,0,0,1,0,0,0,1,0,0,0
12450,16.0,31.6,0.0,8.6,11.0,30.0,9.0,11.0,61.0,27.0,1021.9,1020.0,1.0,1.0,19.2,30.8,0,1,0,0,0,0,0,0,0,1,0
7061,12.1,24.6,0.8,3.8,8.8,31.0,7.0,11.0,78.0,46.0,1024.1,1021.7,7.0,3.0,14.5,24.4,0,1,0,0,0,0,0,0,0,1,0
3985,24.4,32.7,0.0,8.0,9.8,37.0,13.0,24.0,62.0,48.0,1012.3,1007.4,4.0,2.0,29.6,31.9,0,0,1,0,0,0,1,0,0,0,0
5859,23.3,31.3,0.0,4.6,5.3,30.0,9.0,17.0,73.0,78.0,1014.4,1011.3,3.0,7.0,27.6,27.8,0,1,0,0,0,0,0,1,0,0,0
3761,3.5,15.6,0.2,2.2,3.2,24.0,9.0,11.0,87.0,61.0,1030.8,1026.6,8.0,6.0,9.5,14.8,0,0,0,0,1,0,0,0,1,0,0
6730,21.2,27.2,1.8,8.6,2.4,65.0,26.0,28.0,74.0,69.0,1010.1,1007.8,7.0,7.0,22.1,24.6,1,1,0,0,0,0,0,0,0,1,0
4860,15.4,25.8,0.0,13.2,11.2,72.0,17.0,33.0,52.0,30.0,1012.8,1010.3,7.0,5.0,17.3,23.6,0,1,0,0,0,0,0,0,1,0,0
1850,19.5,29.3,0.8,7.0,10.4,30.0,7.0,15.0,63.0,51.0,1018.5,1015.2,3.0,2.0,24.6,27.5,0,1,0,0,0,0,0,1,0,0,0
5431,10.9,16.0,0.6,5.6,5.9,76.0,20.0,43.0,64.0,49.0,1008.7,1009.0,7.0,2.0,12.3,13.1,0,0,1,0,0,0,0,0,0,1,0
2981,23.9,34.6,0.0,8.0,9.7,39.0,17.0,22.0,68.0,45.0,1014.0,1010.4,6.0,6.0,27.8,33.0,0,0,1,0,0,0,1,0,0,0,0
4802,26.7,31.7,2.4,5.4,2.9,33.0,11.0,20.0,88.0,68.0,1009.7,1005.7,7.0,7.0,27.7,30.9,1,0,0,1,0,0,1,0,0,0,0
5474,18.9,23.8,0.0,4.8,10.6,35.0,17.0,20.0,76.0,69.0,1014.4,1013.6,4.0,5.0,22.0,22.5,0,0,0,1,0,1,0,0,0,0,0
10096,10.7,25.0,0.0,5.2,10.2,56.0,20.0,33.0,60.0,32.0,1013.5,1010.4,5.0,2.0,15.0,24.2,0,0,1,0,0,1,0,0,0,0,0
7888,19.1,34.0,0.0,9.4,8.3,69.0,15.0,37.0,36.0,41.0,1010.8,1005.7,3.0,6.0,26.4,28.1,0,0,1,0,0,1,0,0,0,0,0
3654,4.9,20.0,0.2,3.2,10.6,24.0,4.0,13.0,73.0,44.0,1026.6,1023.0,0.0,2.0,13.4,19.6,0,0,1,0,0,0,0,0,0,0,1
2152,4.1,21.7,0.0,4.6,11.3,31.0,13.0,20.0,53.0,20.0,1019.3,1016.9,0.0,1.0,14.1,20.9,0,0,1,0,0,1,0,0,0,0,0
8935,8.0,24.8,0.0,8.0,11.3,37.0,19.0,17.0,55.0,25.0,1024.0,1021.0,1.0,1.0,12.7,22.9,0,1,0,0,0,0,0,0,0,1,0
1616,0.3,17.1,0.0,2.8,8.5,28.0,7.0,9.0,71.0,36.0,1015.2,1010.4,3.0,5.0,9.9,16.4,0,0,0,0,1,0,0,0,0,1,0
7536,10.9,15.9,1.6,0.8,0.9,20.0,4.0,9.0,92.0,66.0,1029.6,1027.0,8.0,6.0,12.1,15.4,1,1,0,0,0,0,0,0,0,1,0
480,4.4,17.7,0.0,4.0,10.1,35.0,13.0,13.0,69.0,39.0,1025.1,1021.6,2.0,6.0,11.3,17.3,0,0,0,0,1,0,1,0,0,0,0
88,29.0,40.5,0.0,19.2,11.9,52.0,35.0,28.0,28.0,11.0,1009.4,1004.6,1.0,1.0,32.6,39.7,0,1,0,0,0,0,1,0,0,0,0
3212,14.3,23.7,0.6,5.0,7.7,41.0,7.0,15.0,96.0,64.0,1022.1,1019.1,8.0,5.0,16.6,23.2,0,1,0,0,0,0,0,0,0,1,0
4062,17.0,25.5,0.0,8.6,13.4,41.0,19.0,22.0,50.0,58.0,1010.0,1009.2,3.0,3.0,23.0,23.8,0,0,0,1,0,0,0,0,0,0,1
5630,12.5,27.5,0.0,5.0,10.4,33.0,7.0,15.0,71.0,49.0,1019.4,1016.2,1.0,1.0,22.7,25.7,0,0,0,0,1,0,0,1,0,0,0
2042,8.5,33.9,0.0,10.6,11.8,44.0,9.0,24.0,9.0,10.0,1025.2,1020.0,0.0,1.0,23.9,32.0,0,0,1,0,0,0,1,0,0,0,0
3812,17.9,32.9,0.0,11.6,11.6,41.0,17.0,13.0,47.0,29.0,1017.2,1012.5,3.0,1.0,24.2,31.9,0,0,0,1,0,0,0,0,0,0,1
4589,8.5,16.8,3.4,3.0,1.2,26.0,11.0,4.0,91.0,83.0,1015.0,1012.4,7.0,7.0,11.8,15.0,1,0,0,0,1,0,0,0,0,0,1
5268,18.2,21.1,0.2,6.8,5.9,59.0,26.0,35.0,83.0,43.0,1010.4,1009.3,8.0,4.0,18.6,20.0,0,1,0,0,0,1,0,0,0,0,0
2922,14.8,25.0,0.0,3.6,9.6,15.0,6.0,6.0,72.0,57.0,1021.6,1017.9,1.0,1.0,19.5,23.3,0,1,0,0,0,0,0,1,0,0,0
323,17.4,34.9,0.0,10.0,13.5,35.0,17.0,17.0,39.0,26.0,1022.4,1020.1,1.0,4.0,27.5,34.5,0,0,1,0,0,0,0,0,1,0,0
7002,24.2,32.9,0.6,9.4,12.3,43.0,20.0,33.0,56.0,45.0,1012.8,1010.1,6.0,6.0,28.6,31.3,0,0,0,1,0,0,0,1,0,0,0
1524,16.6,22.1,2.8,1.6,3.0,61.0,24.0,35.0,85.0,65.0,1013.9,1010.6,4.0,7.0,18.2,21.7,1,0,0,0,1,0,0,0,0,0,1
6741,19.8,30.0,0.0,7.2,3.4,44.0,13.0,24.0,54.0,42.0,1014.5,1009.9,7.0,7.0,23.0,27.8,0,1,0,0,0,1,0,0,0,0,0
6971,24.9,29.0,0.0,11.0,1.5,33.0,17.0,20.0,65.0,66.0,1013.4,1010.7,7.0,6.0,27.0,27.2,0,0,1,0,0,0,0,1,0,0,0
4653,22.6,31.9,0.0,5.8,10.9,33.0,19.0,24.0,73.0,58.0,1015.6,1012.8,3.0,1.0,27.7,29.9,0,0,0,0,1,0,1,0,0,0,0
3865,14.5,27.1,0.0,6.8,11.1,69.0,31.0,39.0,58.0,44.0,1015.8,1009.8,1.0,1.0,18.2,26.5,0,1,0,0,0,0,0,0,0,1,0
1170,8.3,25.6,0.0,3.0,9.2,46.0,20.0,22.0,32.0,21.0,1021.6,1018.6,1.0,1.0,18.3,24.6,0,1,0,0,0,0,0,0,0,0,1
92,14.3,28.1,0.0,6.6,10.3,31.0,7.0,17.0,57.0,58.0,1020.8,1015.7,1.0,1.0,24.2,26.7,0,0,1,0,0,0,0,1,0,0,0
4299,5.1,20.0,0.0,4.0,7.3,57.0,7.0,28.0,64.0,33.0,1020.1,1016.9,3.0,6.0,11.1,18.3,0,1,0,0,0,0,0,0,1,0,0
6862,15.2,22.9,17.8,3.8,5.4,74.0,19.0,26.0,96.0,64.0,1015.7,1014.5,8.0,6.0,16.9,22.6,1,0,1,0,0,0,0,0,0,1,0
1019,17.6,35.3,0.0,11.4,10.2,61.0,24.0,22.0,37.0,9.0,1014.4,1010.0,5.0,7.0,25.3,34.8,0,0,0,1,0,0,0,0,0,0,1
11923,8.6,14.9,0.0,3.2,3.7,37.0,13.0,19.0,77.0,70.0,1020.9,1022.2,8.0,5.0,12.8,13.8,0,0,1,0,0,0,0,0,0,1,0
14509,7.5,16.8,0.2,2.4,6.3,50.0,6.0,15.0,99.0,51.0,1027.9,1026.6,1.0,7.0,9.9,16.2,0,0,0,0,1,0,0,0,0,1,0
2721,4.9,20.1,0.0,4.4,10.0,31.0,15.0,13.0,61.0,35.0,1029.3,1024.9,3.0,4.0,12.6,19.3,0,0,0,0,1,1,0,0,0,0,0
1871,4.6,10.2,19.4,2.0,5.0,80.0,24.0,35.0,77.0,55.0,1008.3,1017.0,7.0,5.0,6.7,8.0,1,0,0,0,1,0,0,0,1,0,0
2174,23.0,31.6,0.0,6.4,11.3,33.0,7.0,15.0,64.0,57.0,1013.0,1011.0,5.0,4.0,27.8,29.1,0,1,0,0,0,0,0,1,0,0,0
3421,13.3,30.1,0.0,11.0,12.9,35.0,20.0,13.0,46.0,21.0,1021.7,1018.0,1.0,1.0,20.9,28.8,0,0,0,1,0,1,0,0,0,0,0
5027,22.8,30.8,33.4,4.4,1.7,30.0,17.0,9.0,90.0,76.0,1011.0,1007.7,7.0,7.0,25.0,29.2,1,0,1,0,0,0,1,0,0,0,0
9291,12.2,23.7,0.0,3.6,10.0,28.0,11.0,15.0,84.0,51.0,1019.3,1017.8,1.0,5.0,16.4,22.6,0,1,0,0,0,0,0,0,0,1,0
5449,18.0,21.8,0.0,5.8,2.4,52.0,24.0,30.0,80.0,73.0,1015.6,1013.2,8.0,7.0,19.5,20.5,0,0,1,0,0,1,0,0,0,0,0
4896,8.3,17.8,0.6,1.8,9.2,26.0,13.0,7.0,79.0,49.0,1026.9,1023.6,1.0,7.0,11.6,17.7,0,0,0,0,1,0,0,0,0,0,1
5652,8.8,22.5,0.0,2.6,9.8,41.0,9.0,15.0,54.0,26.0,1021.7,1018.8,1.0,1.0,14.6,21.5,0,1,0,0,0,0,0,0,1,0,0
5431,19.1,36.7,0.0,13.4,11.6,33.0,15.0,17.0,29.0,17.0,1019.0,1014.9,1.0,3.0,29.6,35.5,0,0,0,1,0,0,0,0,0,0,1
12444,5.2,19.5,0.0,4.8,10.2,54.0,22.0,35.0,53.0,28.0,1019.1,1015.2,1.0,1.0,12.4,19.1,0,0,0,0,1,1,0,0,0,0,0
5913,4.9,19.4,0.0,2.2,9.2,50.0,7.0,7.0,75.0,48.0,1027.7,1024.2,0.0,2.0,12.5,18.8,0,1,0,0,0,0,0,0,0,0,1
14359,19.6,29.0,0.0,6.4,9.3,31.0,13.0,15.0,99.0,50.0,1010.1,1009.6,7.0,6.0,20.0,26.8,0,0,0,1,0,0,0,0,0,1,0
2824,6.3,24.0,0.0,6.2,10.3,37.0,7.0,19.0,53.0,31.0,1023.8,1019.6,1.0,5.0,16.8,23.7,0,1,0,0,0,0,0,0,0,0,1
2862,15.2,28.7,0.0,5.8,11.1,33.0,22.0,6.0,62.0,38.0,1015.3,1011.1,6.0,7.0,21.1,27.7,0,0,0,1,0,1,0,0,0,0,0
5736,23.9,31.3,0.0,11.2,11.7,37.0,11.0,28.0,62.0,58.0,1014.5,1011.0,6.0,2.0,28.1,29.4,0,0,1,0,0,0,0,1,0,0,0
1649,13.6,18.3,30.0,2.8,3.6,48.0,22.0,19.0,89.0,80.0,1017.4,1015.5,7.0,8.0,15.0,17.2,1,0,0,0,1,1,0,0,0,0,0
11135,9.9,18.7,0.0,2.6,6.6,61.0,19.0,37.0,80.0,66.0,1018.3,1015.6,8.0,6.0,12.1,16.7,0,1,0,0,0,0,0,0,0,1,0
7502,8.1,22.1,0.0,4.6,6.0,33.0,17.0,13.0,42.0,25.0,1016.6,1011.3,2.0,7.0,15.5,21.2,0,0,0,0,1,1,0,0,0,0,0
3710,23.5,35.3,0.4,7.6,11.3,41.0,15.0,26.0,69.0,41.0,1010.5,1005.7,4.0,2.0,29.6,34.3,0,0,1,0,0,0,1,0,0,0,0
2492,24.5,34.0,0.0,4.0,9.0,33.0,11.0,19.0,74.0,49.0,1011.3,1008.5,7.0,6.0,29.3,32.6,0,1,0,0,0,0,1,0,0,0,0
9530,23.3,37.3,0.0,12.0,11.7,54.0,15.0,19.0,44.0,15.0,1013.8,1010.0,5.0,7.0,27.1,35.9,0,0,0,1,0,1,0,0,0,0,0
4482,12.4,22.6,5.0,5.4,8.5,24.0,7.0,13.0,82.0,54.0,1019.1,1018.2,1.0,2.0,17.2,22.0,1,1,0,0,0,0,0,0,0,0,1
756,4.6,16.0,0.0,3.6,11.0,48.0,26.0,28.0,60.0,53.0,1012.8,1012.6,2.0,3.0,9.5,15.6,0,0,1,0,0,0,0,0,0,1,0
1413,20.9,24.2,0.6,5.8,0.0,44.0,7.0,4.0,79.0,92.0,1009.1,1007.6,8.0,8.0,22.5,17.1,0,0,1,0,0,0,0,1,0,0,0
7318,20.8,27.7,35.2,7.8,3.3,44.0,17.0,17.0,90.0,63.0,1014.4,1013.6,8.0,8.0,22.5,26.4,1,0,0,1,0,1,0,0,0,0,0
450,15.6,28.6,0.0,7.2,8.3,31.0,7.0,9.0,75.0,32.0,1022.4,1017.8,7.0,3.0,17.1,27.6,0,1,0,0,0,0,0,0,0,1,0
7531,12.7,25.3,0.0,5.8,10.4,33.0,13.0,24.0,57.0,49.0,1020.2,1016.8,1.0,5.0,18.5,24.0,0,0,0,0,1,0,0,1,0,0,0
3970,24.8,32.8,0.0,8.0,11.4,35.0,13.0,22.0,67.0,60.0,1012.1,1008.8,1.0,2.0,30.0,31.4,0,0,1,0,0,0,0,1,0,0,0
1406,13.0,30.2,0.0,4.8,11.1,37.0,24.0,11.0,50.0,25.0,1021.0,1017.6,0.0,1.0,20.4,29.3,0,1,0,0,0,0,0,0,0,0,1
11998,17.2,18.4,5.8,5.0,0.0,30.0,7.0,6.0,93.0,92.0,1012.5,1009.7,8.0,7.0,17.4,17.9,1,0,0,1,0,0,0,0,0,1,0
5279,6.5,16.0,2.0,6.0,1.7,65.0,39.0,37.0,71.0,41.0,1011.6,1013.2,4.0,3.0,10.2,15.1,1,0,0,0,1,0,0,0,1,0,0
3159,14.8,27.4,0.0,7.4,9.0,35.0,17.0,24.0,56.0,50.0,1016.2,1012.8,3.0,7.0,20.8,25.0,0,0,0,0,1,0,0,1,0,0,0
2179,5.4,17.9,0.0,2.8,2.5,46.0,7.0,17.0,69.0,82.0,1016.0,1014.8,7.0,7.0,11.4,13.5,0,1,0,0,0,0,0,0,0,1,0
8048,12.3,24.0,0.0,5.2,10.4,33.0,13.0,24.0,52.0,52.0,1018.3,1014.6,3.0,1.0,17.9,22.4,0,1,0,0,0,1,0,0,0,0,0
2949,18.8,32.2,0.0,7.8,11.0,41.0,20.0,22.0,31.0,15.0,1015.5,1011.0,2.0,7.0,22.8,31.5,0,0,0,0,1,0,1,0,0,0,0
10078,12.9,27.1,0.0,10.4,11.3,48.0,19.0,24.0,67.0,41.0,1010.5,1007.8,3.0,6.0,18.2,26.1,0,0,1,0,0,1,0,0,0,0,0
7681,24.3,32.5,0.0,9.2,11.9,50.0,22.0,37.0,57.0,59.0,1016.3,1012.9,2.0,1.0,30.3,30.2,0,0,0,1,0,0,0,1,0,0,0
