,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
3521,14.4,27.9,0.0,3.0,9.8,31.0,6.0,19.0,60.0,51.0,1013.1,1012.8,0.0,1.0,20.3,25.9,0,1,0,0,0,0,0,0,0,0,1
2900,16.3,22.2,43.8,11.8,1.7,50.0,37.0,31.0,91.0,74.0,1013.6,1013.8,7.0,7.0,17.3,21.0,1,0,0,1,0,1,0,0,0,0,0
10065,7.9,29.1,0.0,4.0,11.5,46.0,24.0,24.0,39.0,20.0,1017.9,1013.7,2.0,1.0,15.8,27.9,0,0,1,0,0,0,0,0,0,1,0
1523,25.0,40.0,0.0,10.6,10.2,37.0,19.0,19.0,14.0,21.0,1007.5,1003.5,0.0,4.0,32.1,38.4,0,0,0,1,0,0,1,0,0,0,0
11550,12.3,24.1,0.0,6.4,6.5,37.0,9.0,22.0,57.0,33.0,1017.0,1014.5,5.0,7.0,15.6,22.6,0,1,0,0,0,1,0,0,0,0,0
1645,0.6,17.9,0.0,3.8,8.7,35.0,9.0,19.0,60.0,21.0,1022.6,1018.0,6.0,7.0,7.2,17.3,0,0,0,0,1,0,1,0,0,0,0
158,7.9,17.1,0.6,0.6,8.7,20.0,9.0,9.0,91.0,39.0,1021.0,1020.3,5.0,2.0,9.9,16.6,0,0,0,0,1,1,0,0,0,0,0
4389,9.6,34.2,0.0,8.0,13.3,52.0,9.0,28.0,23.0,10.0,1013.8,1011.7,2.0,1.0,25.7,33.5,0,0,1,0,0,0,0,0,1,0,0
7980,18.0,31.2,0.0,5.2,9.5,44.0,13.0,17.0,62.0,29.0,1008.7,1007.0,1.0,7.0,21.3,29.8,0,0,0,1,0,0,0,0,0,1,0
8740,19.6,20.5,0.0,8.4,0.0,54.0,31.0,22.0,61.0,57.0,1023.1,1022.3,8.0,7.0,19.7,20.2,0,1,0,0,0,1,0,0,0,0,0
14727,3.8,19.7,0.0,1.8,8.2,31.0,7.0,15.0,100.0,50.0,1028.9,1024.3,5.0,6.0,7.0,18.8,0,1,0,0,0,0,0,0,0,1,0
8368,20.2,22.6,0.2,6.2,0.3,59.0,33.0,31.0,74.0,84.0,1019.9,1019.8,7.0,7.0,20.7,19.5,0,1,0,0,0,1,0,0,0,0,0
1824,8.2,22.5,0.0,2.8,10.1,24.0,9.0,13.0,62.0,42.0,1022.1,1018.3,2.0,1.0,18.5,21.6,0,0,0,0,1,1,0,0,0,0,0
3669,21.2,33.0,0.0,6.8,10.6,35.0,6.0,28.0,67.0,57.0,1013.9,1009.5,3.0,2.0,28.2,30.6,0,0,1,0,0,0,1,0,0,0,0
811,9.0,19.9,0.0,4.0,13.0,46.0,26.0,28.0,50.0,38.0,1006.9,1009.0,3.0,4.0,14.5,17.3,0,0,0,1,0,0,0,0,0,1,0
3101,24.0,30.1,40.2,5.8,1.1,57.0,19.0,33.0,94.0,75.0,1004.2,1002.3,8.0,8.0,25.7,28.4,1,0,0,1,0,0,1,0,0,0,0
4408,19.6,40.9,0.0,13.0,13.0,37.0,20.0,9.0,17.0,10.0,1011.1,1008.2,0.0,5.0,32.4,38.4,0,0,0,1,0,0,0,0,1,0,0
11327,3.3,15.9,0.0,0.8,7.2,33.0,9.0,24.0,74.0,47.0,1017.0,1012.2,4.0,7.0,9.4,15.2,0,0,0,0,1,1,0,0,0,0,0
2840,7.2,24.8,0.0,5.2,9.7,43.0,17.0,28.0,62.0,44.0,1021.6,1019.7,6.0,1.0,17.6,23.6,0,1,0,0,0,0,0,0,0,0,1
3075,12.5,27.1,0.0,7.0,9.4,39.0,11.0,15.0,69.0,28.0,1021.9,1018.8,6.0,7.0,16.2,25.8,0,0,0,1,0,0,0,0,1,0,0
7107,8.6,16.0,6.2,3.6,3.4,54.0,19.0,22.0,73.0,64.0,1011.8,1012.6,7.0,7.0,11.2,14.6,1,0,0,0,1,0,0,0,0,1,0
8960,15.4,23.7,0.0,8.8,13.1,37.0,24.0,26.0,30.0,57.0,1012.9,1012.6,4.0,2.0,20.9,22.5,0,0,1,0,0,1,0,0,0,0,0
3037,23.4,30.4,86.4,6.4,1.9,50.0,4.0,13.0,78.0,76.0,1005.6,1003.8,7.0,8.0,26.9,28.9,1,1,0,0,0,0,0,1,0,0,0
12181,19.6,27.2,0.0,6.8,5.4,43.0,17.0,26.0,74.0,65.0,1012.7,1012.6,5.0,6.0,23.6,25.2,0,0,0,1,0,1,0,0,0,0,0
433,13.6,34.2,0.0,6.2,9.7,48.0,9.0,17.0,44.0,13.0,1012.3,1005.3,0.0,0.0,23.6,33.9,0,0,1,0,0,0,0,1,0,0,0
1846,18.1,28.9,0.2,6.4,10.3,37.0,9.0,17.0,62.0,43.0,1020.0,1017.9,4.0,5.0,25.3,28.1,0,1,0,0,0,0,0,1,0,0,0
1514,26.3,39.0,0.0,12.0,10.9,52.0,19.0,31.0,34.0,14.0,1007.5,1003.7,6.0,7.0,31.9,36.9,0,0,0,1,0,0,1,0,0,0,0
2661,24.1,33.4,0.0,9.0,10.5,41.0,11.0,24.0,64.0,57.0,1015.9,1011.7,1.0,4.0,29.4,31.6,0,0,1,0,0,0,1,0,0,0,0
6509,13.6,22.2,0.6,2.8,5.4,50.0,24.0,31.0,68.0,52.0,1018.2,1015.3,7.0,6.0,16.0,22.1,0,0,1,0,0,0,0,0,0,1,0
13032,12.4,20.9,0.8,8.6,5.8,39.0,19.0,17.0,57.0,49.0,1011.8,1009.7,3.0,7.0,16.0,18.4,0,0,0,1,0,0,0,0,0,1,0
2229,17.0,32.7,0.0,5.2,7.8,48.0,11.0,22.0,54.0,18.0,1016.7,1013.1,5.0,2.0,23.3,31.5,0,0,0,0,1,0,1,0,0,0,0
9246,10.8,29.1,0.0,5.2,11.3,28.0,4.0,7.0,67.0,23.0,1022.9,1020.3,0.0,1.0,14.7,28.0,0,1,0,0,0,1,0,0,0,0,0
2043,18.4,32.2,0.0,9.8,13.2,39.0,24.0,26.0,42.0,33.0,1017.5,1013.8,0.0,0.0,24.1,29.8,0,0,0,1,0,0,0,0,0,0,1
322,22.8,39.9,0.0,14.0,8.2,74.0,17.0,28.0,10.0,5.0,1006.6,1002.6,1.0,7.0,31.5,38.2,0,0,0,1,0,1,0,0,0,0,0
5331,4.8,15.9,0.2,0.6,6.1,35.0,24.0,26.0,76.0,56.0,1023.7,1024.0,1.0,5.0,9.2,15.3,0,0,0,0,1,0,0,0,0,1,0
2693,13.6,25.3,0.0,4.0,10.9,22.0,6.0,11.0,68.0,55.0,1021.3,1018.1,1.0,1.0,19.9,23.7,0,0,1,0,0,0,0,1,0,0,0
5294,16.4,20.0,0.0,5.2,8.9,46.0,20.0,22.0,66.0,62.0,1017.7,1012.5,3.0,1.0,17.9,18.6,0,0,0,0,1,1,0,0,0,0,0
6491,9.3,24.7,0.0,4.8,8.9,85.0,15.0,30.0,52.0,18.0,1015.3,1009.0,5.0,6.0,14.8,24.0,0,0,0,0,1,1,0,0,0,0,0
5964,15.8,32.0,0.0,13.8,10.5,46.0,28.0,20.0,65.0,11.0,1018.2,1015.1,0.0,0.0,18.6,31.3,0,0,0,1,0,0,0,0,1,0,0
11570,9.9,26.8,0.0,3.8,9.3,22.0,11.0,9.0,58.0,26.0,1024.0,1020.7,3.0,7.0,17.0,26.5,0,1,0,0,0,1,0,0,0,0,0
3211,12.7,28.5,0.0,5.2,10.9,37.0,2.0,24.0,62.0,22.0,1016.5,1013.5,1.0,1.0,18.7,27.7,0,1,0,0,0,1,0,0,0,0,0
662,23.4,26.4,0.0,10.2,0.0,35.0,17.0,9.0,65.0,84.0,998.0,996.5,8.0,8.0,25.8,24.0,0,0,0,1,0,0,1,0,0,0,0
2119,9.0,18.7,8.2,4.2,9.4,59.0,22.0,33.0,86.0,42.0,1012.3,1014.8,4.0,3.0,12.5,17.7,1,1,0,0,0,0,0,0,0,1,0
6188,13.7,30.0,0.0,4.4,9.4,65.0,9.0,37.0,63.0,26.0,1014.5,1008.9,6.0,6.0,19.2,29.1,0,1,0,0,0,0,0,0,1,0,0
5411,14.7,20.0,8.0,5.8,11.2,56.0,20.0,22.0,57.0,58.0,1019.2,1018.6,1.0,1.0,18.5,19.5,1,0,1,0,0,1,0,0,0,0,0
1652,3.8,13.8,0.2,5.0,9.5,56.0,33.0,30.0,62.0,70.0,1021.2,1021.2,2.0,4.0,9.2,9.6,0,0,1,0,0,0,0,0,0,1,0
250,8.8,27.5,0.0,6.2,10.5,65.0,17.0,37.0,29.0,12.0,1013.6,1005.8,0.0,2.0,19.8,26.8,0,0,1,0,0,1,0,0,0,0,0
5529,19.6,31.8,0.0,5.8,10.4,39.0,15.0,11.0,27.0,25.0,1015.3,1012.2,3.0,4.0,27.8,31.3,0,1,0,0,0,0,0,1,0,0,0
1357,8.6,21.7,0.0,2.6,10.0,41.0,11.0,28.0,65.0,56.0,1029.1,1026.7,1.0,1.0,17.9,19.6,0,0,0,0,1,1,0,0,0,0,0
3511,14.2,22.2,0.0,3.6,9.2,30.0,11.0,19.0,72.0,56.0,1026.6,1023.0,8.0,1.0,15.2,21.4,0,0,0,1,0,0,0,0,0,1,0
5685,11.0,22.7,0.8,4.0,2.8,39.0,15.0,22.0,79.0,48.0,1024.2,1019.7,7.0,7.0,13.9,21.4,0,0,0,0,1,0,0,0,1,0,0
625,17.9,26.4,1.0,3.8,3.9,28.0,4.0,4.0,79.0,78.0,1021.1,1018.4,7.0,7.0,22.6,22.3,0,1,0,0,0,0,0,1,0,0,0
1753,20.2,31.1,0.0,4.6,1.2,30.0,15.0,17.0,42.0,35.0,1016.9,1016.0,7.0,7.0,24.7,28.2,0,1,0,0,0,0,0,0,0,0,1
5306,5.5,20.0,1.2,1.3,7.2,44.0,30.0,19.0,46.0,26.0,1018.3,1017.4,0.0,5.0,13.2,18.6,1,0,1,0,0,0,0,0,1,0,0
4986,18.7,32.2,0.0,6.8,4.5,39.0,9.0,17.0,68.0,25.0,1016.3,1012.0,7.0,7.0,23.0,30.8,0,0,0,0,1,0,1,0,0,0,0
4226,11.7,28.8,0.0,9.8,13.6,46.0,13.0,15.0,54.0,25.0,1018.6,1015.5,0.0,1.0,17.6,26.7,0,0,0,1,0,0,0,0,1,0,0
5034,23.2,30.8,1.8,6.6,10.5,41.0,15.0,19.0,75.0,61.0,1009.8,1006.7,6.0,4.0,26.7,29.1,1,0,0,1,0,0,0,1,0,0,0
1199,20.7,28.9,58.4,3.0,5.7,39.0,13.0,17.0,84.0,79.0,1019.7,1017.9,7.0,7.0,27.0,26.4,1,0,0,1,0,0,0,1,0,0,0
3589,6.3,27.0,0.0,5.6,11.9,43.0,20.0,20.0,23.0,12.0,1025.4,1019.7,0.0,0.0,21.1,26.3,0,0,1,0,0,0,0,0,1,0,0
482,11.0,15.1,4.0,0.6,0.2,24.0,9.0,7.0,92.0,81.0,1013.0,1013.5,8.0,8.0,12.3,14.5,1,1,0,0,0,1,0,0,0,0,0
5340,9.7,12.2,10.6,1.0,0.0,30.0,13.0,17.0,96.0,85.0,1023.2,1020.9,8.0,8.0,9.8,12.1,1,0,0,0,1,0,0,0,0,1,0
4031,10.5,19.5,0.6,4.2,8.1,37.0,19.0,20.0,96.0,52.0,1021.4,1020.7,8.0,3.0,14.9,18.7,0,1,0,0,0,0,0,0,1,0,0
793,9.7,20.5,0.0,3.0,9.0,37.0,22.0,28.0,62.0,46.0,1020.2,1016.8,7.0,1.0,14.2,19.9,0,1,0,0,0,0,0,0,1,0,0
7197,11.6,17.4,1.8,2.0,5.5,20.0,7.0,6.0,73.0,56.0,1022.7,1022.1,2.0,7.0,14.1,16.7,1,1,0,0,0,0,0,0,0,1,0
366,11.4,39.3,0.0,5.8,7.9,81.0,15.0,41.0,44.0,13.0,1007.2,1004.1,1.0,7.0,25.4,35.0,0,0,0,1,0,0,0,0,1,0,0
2874,16.2,27.7,0.0,5.6,11.6,35.0,17.0,9.0,63.0,43.0,1019.8,1016.1,3.0,6.0,21.1,26.0,0,0,0,1,0,1,0,0,0,0,0
5642,11.2,17.0,31.0,2.6,5.5,50.0,15.0,24.0,78.0,72.0,1003.1,1003.6,7.0,3.0,14.6,14.6,1,0,0,0,1,0,0,0,0,0,1
2588,18.4,30.7,0.0,7.8,11.1,41.0,28.0,15.0,30.0,14.0,1017.6,1013.6,3.0,2.0,21.0,30.1,0,0,0,0,1,0,1,0,0,0,0
9115,7.6,22.5,0.0,5.8,5.5,67.0,26.0,35.0,38.0,29.0,1012.4,1008.9,5.0,7.0,16.5,22.3,0,0,1,0,0,0,0,0,0,1,0
1419,16.3,20.6,0.2,4.6,2.1,48.0,11.0,24.0,84.0,73.0,1012.7,1010.6,8.0,8.0,17.5,19.8,0,1,0,0,0,0,0,0,1,0,0
13109,14.9,21.3,0.0,6.6,7.2,33.0,9.0,17.0,68.0,57.0,1019.2,1017.0,7.0,7.0,17.7,19.6,0,1,0,0,0,0,0,0,0,1,0
14272,17.2,32.9,0.0,7.6,8.4,46.0,7.0,24.0,53.0,43.0,1011.8,1012.7,7.0,3.0,24.9,28.6,0,0,1,0,0,0,0,0,0,1,0
4469,17.5,22.3,1.8,2.8,9.1,54.0,28.0,39.0,89.0,75.0,1023.6,1021.7,7.0,4.0,19.5,21.3,1,0,1,0,0,1,0,0,0,0,0
8294,17.8,36.3,0.0,7.6,13.0,33.0,15.0,11.0,43.0,21.0,1009.4,1007.8,1.0,1.0,25.6,36.1,0,0,0,1,0,0,0,0,0,1,0
8194,14.8,23.2,0.4,4.8,5.1,59.0,37.0,26.0,71.0,54.0,1010.0,1005.3,6.0,3.0,19.6,22.9,0,0,1,0,0,1,0,0,0,0,0
817,16.4,26.4,0.0,6.4,11.5,44.0,9.0,26.0,67.0,66.0,1022.6,1018.9,4.0,1.0,24.4,24.9,0,0,1,0,0,1,0,0,0,0,0
2366,14.7,21.2,0.4,9.0,9.2,56.0,28.0,39.0,59.0,40.0,1021.4,1024.5,7.0,5.0,15.4,17.3,0,0,0,1,0,0,0,0,1,0,0
4252,21.1,27.9,0.0,10.4,1.3,37.0,15.0,22.0,73.0,58.0,1017.6,1014.4,7.0,7.0,24.4,26.3,0,0,1,0,0,0,0,1,0,0,0
7892,15.1,29.7,7.8,3.2,13.0,44.0,17.0,28.0,48.0,36.0,1014.4,1010.8,1.0,3.0,21.0,25.6,1,0,1,0,0,1,0,0,0,0,0
9170,15.9,29.7,0.0,11.4,12.7,61.0,26.0,20.0,43.0,31.0,1013.4,1008.8,2.0,6.0,19.3,27.1,0,0,0,1,0,1,0,0,0,0,0
5592,17.0,21.0,5.0,3.2,0.7,50.0,22.0,30.0,97.0,79.0,1016.3,1016.1,8.0,8.0,17.4,19.7,1,1,0,0,0,0,0,0,0,1,0
9618,10.7,33.5,0.0,7.8,10.2,57.0,13.0,11.0,43.0,26.0,1018.9,1014.3,0.0,1.0,15.6,31.4,0,1,0,0,0,0,0,0,0,1,0
7715,13.3,19.5,0.0,4.8,5.3,43.0,19.0,20.0,82.0,54.0,1018.1,1017.5,7.0,6.0,15.1,19.3,0,1,0,0,0,0,0,0,0,1,0
1850,15.6,25.7,0.0,6.0,7.8,61.0,24.0,44.0,61.0,61.0,1021.1,1014.8,6.0,1.0,21.8,23.9,0,0,1,0,0,1,0,0,0,0,0
12983,7.6,21.7,0.0,6.8,11.9,26.0,9.0,9.0,60.0,44.0,1018.3,1015.0,1.0,6.0,14.3,20.7,0,0,1,0,0,0,0,0,0,1,0
1449,18.8,29.1,0.0,15.6,12.0,52.0,24.0,22.0,27.0,19.0,1016.1,1011.3,6.0,1.0,21.6,27.6,0,0,1,0,0,0,1,0,0,0,0
1722,9.7,27.2,0.0,6.0,12.3,35.0,20.0,28.0,75.0,44.0,1020.6,1016.5,3.0,3.0,16.3,25.1,0,0,0,1,0,0,0,0,1,0,0
1871,5.7,13.6,2.0,2.0,2.1,69.0,24.0,33.0,78.0,52.0,1007.6,1006.3,6.0,7.0,8.2,12.2,1,0,0,0,1,0,0,0,0,1,0
919,6.3,9.5,31.8,2.2,0.4,52.0,28.0,26.0,74.0,72.0,1009.5,1009.9,8.0,7.0,6.5,8.3,1,0,0,0,1,0,0,0,0,1,0
165,9.0,10.9,0.4,0.4,0.0,24.0,11.0,13.0,92.0,84.0,1024.1,1021.8,8.0,8.0,9.4,10.8,0,0,0,0,1,0,1,0,0,0,0
2741,7.2,18.1,0.0,2.6,3.1,35.0,13.0,15.0,85.0,75.0,1025.0,1023.3,4.0,7.0,12.7,16.8,0,1,0,0,0,0,0,0,0,1,0
9553,22.0,29.5,16.4,2.2,8.4,57.0,17.0,31.0,97.0,49.0,1001.9,1001.1,8.0,5.0,22.1,27.1,1,0,0,1,0,0,0,0,0,1,0
11654,9.8,13.6,8.8,2.8,3.9,44.0,13.0,22.0,85.0,82.0,1009.5,1010.2,8.0,8.0,11.4,11.9,1,0,1,0,0,0,0,0,0,1,0
5611,13.0,22.9,6.8,2.0,3.5,41.0,19.0,22.0,90.0,42.0,1019.6,1018.8,0.0,4.0,15.2,21.6,1,1,0,0,0,0,0,0,1,0,0
4914,18.8,25.4,0.0,4.6,9.6,30.0,15.0,22.0,64.0,65.0,1015.0,1013.6,6.0,6.0,23.4,24.3,0,1,0,0,0,1,0,0,0,0,0
4095,22.1,30.0,0.0,5.6,4.7,30.0,15.0,17.0,70.0,67.0,1014.3,1012.3,7.0,7.0,27.1,27.7,0,1,0,0,0,0,0,1,0,0,0
3108,13.9,20.9,0.0,6.4,0.0,26.0,13.0,11.0,64.0,94.0,1006.2,1004.6,7.0,8.0,20.3,19.0,0,1,0,0,0,0,0,0,1,0,0
839,14.0,23.1,0.2,1.2,5.0,67.0,24.0,31.0,80.0,53.0,1011.5,1006.8,6.0,6.0,16.6,21.8,0,0,0,0,1,0,0,0,0,0,1
9767,4.4,12.9,22.2,4.2,7.4,61.0,35.0,28.0,75.0,53.0,1004.7,1008.7,7.0,5.0,5.4,10.8,1,0,1,0,0,1,0,0,0,0,0
3305,8.2,22.6,0.0,3.2,9.9,31.0,17.0,19.0,77.0,46.0,1025.8,1021.4,1.0,2.0,15.5,22.2,0,0,0,0,1,1,0,0,0,0,0
10253,8.6,25.5,0.0,1.8,9.9,19.0,13.0,2.0,73.0,30.0,1026.1,1022.3,5.0,5.0,15.1,25.1,0,1,0,0,0,1,0,0,0,0,0
865,7.9,11.6,9.4,2.0,4.1,76.0,35.0,33.0,75.0,86.0,1008.9,1009.4,5.0,7.0,9.6,10.1,1,0,0,0,1,0,0,0,1,0,0
9,6.6,19.6,0.0,4.0,7.9,28.0,11.0,9.0,48.0,38.0,1021.7,1019.4,7.0,7.0,14.2,18.7,0,0,0,0,1,0,0,1,0,0,0
2491,23.1,41.0,0.0,14.9,9.8,59.0,9.0,13.0,30.0,11.0,1012.9,1010.3,6.0,6.0,31.7,41.0,0,0,0,1,0,0,0,0,1,0,0
6771,21.6,31.1,0.0,9.4,6.4,44.0,19.0,19.0,60.0,50.0,1016.3,1012.2,6.0,7.0,25.1,30.0,0,1,0,0,0,0,0,1,0,0,0
2385,4.0,22.8,0.0,4.2,10.4,31.0,4.0,15.0,61.0,31.0,1020.9,1017.5,0.0,1.0,13.0,22.4,0,1,0,0,0,1,0,0,0,0,0
968,9.7,26.8,0.0,2.4,7.4,31.0,11.0,17.0,99.0,72.0,1017.5,1011.9,8.0,1.0,14.3,23.3,0,0,1,0,0,0,0,0,1,0,0
6036,9.3,16.2,0.0,3.6,7.3,26.0,15.0,9.0,51.0,39.0,1024.3,1022.1,3.0,1.0,12.1,15.2,0,0,0,0,1,0,0,0,1,0,0
3886,3.3,18.3,0.0,4.4,12.6,41.0,17.0,20.0,49.0,28.0,1024.2,1021.3,4.0,3.0,11.2,16.4,0,0,1,0,0,0,0,0,1,0,0
4256,18.5,24.6,0.0,8.4,8.4,41.0,22.0,24.0,48.0,47.0,1024.4,1021.5,6.0,3.0,21.8,22.8,0,1,0,0,0,1,0,0,0,0,0
2457,22.2,34.5,0.0,6.0,10.7,30.0,22.0,17.0,75.0,28.0,1009.7,1006.1,5.0,6.0,27.3,33.8,0,1,0,0,0,0,1,0,0,0,0
2464,19.9,22.4,8.0,5.0,0.0,31.0,11.0,17.0,92.0,95.0,1019.9,1016.6,8.0,8.0,20.2,21.1,1,1,0,0,0,0,0,0,0,0,1
5215,19.9,24.6,0.0,8.0,8.3,48.0,26.0,26.0,70.0,62.0,1014.9,1014.0,7.0,7.0,21.5,23.4,0,1,0,0,0,1,0,0,0,0,0
6100,12.3,15.5,0.0,6.0,0.5,72.0,43.0,19.0,70.0,63.0,997.7,996.9,7.0,7.0,14.3,15.2,0,0,0,0,1,0,0,0,0,1,0
4280,17.5,30.4,0.0,7.6,10.2,33.0,13.0,17.0,62.0,60.0,1012.0,1009.9,2.0,2.0,27.9,28.2,0,0,1,0,0,0,0,1,0,0,0
3377,13.4,30.1,0.0,7.2,12.2,43.0,15.0,9.0,68.0,23.0,1016.6,1014.6,0.0,2.0,17.9,28.1,0,0,0,1,0,0,0,0,1,0,0
9957,5.0,10.3,4.2,0.0,1.4,24.0,6.0,15.0,99.0,88.0,1019.6,1015.4,8.0,7.0,7.0,8.8,1,0,0,0,1,1,0,0,0,0,0
2070,12.9,31.3,0.0,8.0,13.1,37.0,11.0,22.0,75.0,47.0,1015.5,1013.0,0.0,1.0,20.5,28.4,0,0,0,1,0,0,0,0,0,1,0
8729,2.3,20.6,0.0,2.0,9.0,33.0,9.0,13.0,65.0,33.0,1025.3,1021.5,3.0,6.0,9.8,20.1,0,1,0,0,0,0,0,0,0,1,0
240,6.0,15.4,17.8,1.8,8.8,54.0,13.0,22.0,73.0,70.0,1016.5,1018.8,2.0,5.0,10.8,13.8,1,0,0,0,1,0,0,0,1,0,0
5564,17.1,23.4,0.0,4.0,10.7,41.0,22.0,26.0,66.0,69.0,1022.6,1021.5,2.0,3.0,21.4,22.4,0,1,0,0,0,1,0,0,0,0,0
9538,22.2,34.8,0.0,8.8,12.3,28.0,19.0,6.0,57.0,33.0,1021.0,1018.1,1.0,3.0,25.5,31.9,0,0,0,1,0,1,0,0,0,0,0
9679,-1.1,12.9,0.0,0.4,9.2,11.0,7.0,4.0,85.0,58.0,1029.2,1025.7,1.0,1.0,4.3,12.3,0,0,0,0,1,1,0,0,0,0,0
2959,16.6,21.8,0.0,8.4,0.6,31.0,7.0,19.0,59.0,71.0,1021.0,1020.2,8.0,8.0,18.6,18.2,0,0,1,0,0,0,0,0,1,0,0
1538,12.0,26.2,0.0,6.4,10.8,17.0,6.0,6.0,52.0,50.0,1014.1,1011.3,1.0,2.0,19.6,24.1,0,1,0,0,0,0,0,1,0,0,0
4995,14.7,20.2,2.2,3.6,9.5,33.0,19.0,17.0,59.0,55.0,1023.5,1023.2,4.0,3.0,18.7,19.4,1,1,0,0,0,1,0,0,0,0,0
5107,24.5,31.8,6.2,6.2,6.5,57.0,6.0,7.0,77.0,67.0,1008.9,1006.5,6.0,7.0,30.3,31.1,1,0,0,1,0,0,1,0,0,0,0
6013,11.0,18.9,0.0,4.6,2.9,57.0,22.0,22.0,70.0,52.0,1024.2,1022.5,7.0,8.0,14.0,17.6,0,1,0,0,0,0,0,0,1,0,0
4888,11.2,18.9,0.0,6.4,4.4,59.0,31.0,35.0,68.0,43.0,1023.2,1023.3,7.0,7.0,13.3,16.7,0,1,0,0,0,0,0,0,0,1,0
10981,-1.5,14.6,0.0,2.2,9.7,17.0,11.0,13.0,70.0,34.0,1034.8,1031.5,0.0,1.0,3.7,14.0,0,0,0,0,1,1,0,0,0,0,0
5142,14.6,31.0,0.0,4.6,11.3,33.0,9.0,7.0,56.0,31.0,1020.4,1014.8,0.0,1.0,20.6,30.4,0,1,0,0,0,0,0,0,0,0,1
5881,21.3,29.7,0.0,8.0,7.7,31.0,4.0,24.0,74.0,59.0,1015.7,1013.5,7.0,7.0,25.5,27.7,0,1,0,0,0,0,0,1,0,0,0
428,18.8,25.8,8.4,5.4,5.1,28.0,6.0,6.0,94.0,74.0,1018.3,1016.7,7.0,7.0,19.4,23.5,1,1,0,0,0,1,0,0,0,0,0
433,16.7,28.6,0.0,7.2,9.3,37.0,20.0,17.0,50.0,24.0,1018.9,1015.1,5.0,6.0,21.1,28.1,0,1,0,0,0,1,0,0,0,0,0
868,13.5,27.6,1.4,2.4,10.1,31.0,7.0,11.0,83.0,55.0,1021.3,1018.6,2.0,7.0,18.7,25.6,1,1,0,0,0,0,0,0,0,1,0
4975,24.8,31.9,0.0,9.0,9.9,30.0,9.0,17.0,64.0,67.0,1010.5,1007.3,3.0,1.0,30.5,30.6,0,0,0,1,0,0,0,1,0,0,0
9366,0.5,17.2,0.0,0.8,9.9,24.0,13.0,13.0,87.0,60.0,1021.6,1017.9,1.0,1.0,7.0,16.8,0,0,0,0,1,1,0,0,0,0,0
5039,9.3,13.9,3.8,2.4,3.3,48.0,22.0,33.0,86.0,69.0,1013.1,1017.1,7.0,6.0,12.2,12.7,1,0,1,0,0,0,0,0,0,1,0
1546,5.5,14.1,0.0,1.4,3.3,26.0,13.0,17.0,88.0,74.0,1026.6,1024.5,6.0,6.0,9.0,11.8,0,0,0,0,1,0,0,0,0,1,0
3005,3.1,19.4,0.0,3.4,10.8,33.0,19.0,20.0,44.0,26.0,1021.1,1018.2,1.0,3.0,12.6,18.8,0,0,1,0,0,0,0,0,0,1,0
4894,20.8,22.5,32.8,2.8,0.5,59.0,13.0,37.0,96.0,92.0,1001.5,1000.1,8.0,8.0,22.3,21.8,1,0,0,1,0,1,0,0,0,0,0
2813,13.7,29.0,0.0,6.0,9.5,44.0,24.0,19.0,65.0,45.0,1016.4,1011.7,6.0,5.0,20.2,27.5,0,0,1,0,0,1,0,0,0,0,0
12387,11.3,28.6,0.0,4.4,12.8,33.0,20.0,20.0,53.0,34.0,1016.7,1013.6,0.0,2.0,21.5,26.9,0,0,1,0,0,1,0,0,0,0,0
1844,4.7,14.8,4.4,0.6,4.4,22.0,9.0,11.0,90.0,66.0,1019.8,1018.4,4.0,6.0,8.2,12.5,1,1,0,0,0,0,0,0,0,1,0
840,24.1,30.7,0.0,7.2,3.7,48.0,7.0,6.0,65.0,89.0,1007.9,1004.9,6.0,7.0,28.3,25.4,0,0,0,1,0,0,0,1,0,0,0
1813,21.5,28.8,0.0,6.6,10.9,35.0,19.0,13.0,56.0,55.0,1013.2,1011.4,7.0,3.0,25.8,27.5,0,0,0,1,0,0,0,1,0,0,0
2385,19.0,34.9,0.0,6.4,12.6,37.0,9.0,24.0,49.0,48.0,1014.7,1012.4,0.0,1.0,27.7,30.1,0,0,0,1,0,0,0,0,0,0,1
5541,20.4,23.9,6.6,4.0,2.4,56.0,24.0,31.0,82.0,81.0,1009.0,1009.3,4.0,8.0,23.2,21.7,1,0,0,1,0,1,0,0,0,0,0
283,9.9,28.8,0.0,13.8,12.2,39.0,26.0,17.0,12.0,3.0,1017.3,1012.6,0.0,0.0,20.7,27.8,0,0,1,0,0,0,1,0,0,0,0
1856,17.9,26.5,29.0,4.8,9.5,59.0,20.0,39.0,65.0,80.0,1015.2,1011.5,1.0,7.0,24.7,24.1,1,0,1,0,0,1,0,0,0,0,0
2183,20.9,29.9,0.0,8.0,10.0,28.0,7.0,13.0,65.0,46.0,1014.5,1011.8,7.0,2.0,26.2,28.5,0,1,0,0,0,0,0,1,0,0,0
4027,11.2,24.7,0.0,5.6,11.5,39.0,9.0,24.0,55.0,51.0,1019.1,1016.3,1.0,7.0,21.4,22.6,0,0,1,0,0,0,0,0,0,0,1
